,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
1727,RXESkOgqAYGoujYTqy2KNg,the-only-cafe-toronto,The Only Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/OfpaHwrK9zhxfpeoamtWUw/o.jpg,False,https://www.yelp.com/biz/the-only-cafe-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,113,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,[],$$,+14164637843,+1 416-463-7843,696.9265507606603,43.6804685,-79.337862,972 Danforth Avenue,,,Toronto,M4J 1L9,CA,ON,"['972 Danforth Avenue', 'Toronto, ON M4J 1L9', 'Canada']"
1728,ydj6cSmcOM_jVYJLkHzdOA,the-dylan-bar-toronto,The Dylan Bar,https://s3-media2.fl.yelpcdn.com/bphoto/9BUWWkaNFH12k6QnPfchFA/o.jpg,False,https://www.yelp.com/biz/the-dylan-bar-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,24,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.5,[],$$,+14167927792,+1 416-792-7792,85.4764586301067,43.6820280073826,-79.3305167183754,1276 Danforth Avenue,,,Toronto,M4J 1M6,CA,ON,"['1276 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']"
1729,d-0SNB6ZzobGuIZkYYTq1Q,taverne-tamblyn-toronto-2,Taverne Tamblyn,https://s3-media3.fl.yelpcdn.com/bphoto/SFQvU7XyfUEq25Np-nQENA/o.jpg,False,https://www.yelp.com/biz/taverne-tamblyn-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,8,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],,+14164063121,+1 416-406-3121,211.20486081118275,43.68278544751015,-79.32706929999999,1426 Danforth Avenue,,,Toronto,M4J 4R3,CA,ON,"['1426 Danforth Avenue', 'Toronto, ON M4J 4R3', 'Canada']"
1730,zQvF0bSa6smsN_jDJ8v33w,tommys-bar-and-grill-toronto,Tommy's Bar and Grill,,False,https://www.yelp.com/biz/tommys-bar-and-grill-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,2,"[{'alias': 'pubs', 'title': 'Pubs'}]",2.0,[],$,+14164629537,+1 416-462-9537,202.9201488352283,43.68179,-79.33192,1206 Danforth Avenue,,,Toronto,M4J 1M6,CA,ON,"['1206 Danforth Avenue', 'Toronto, ON M4J 1M6', 'Canada']"
1731,xwmwTpzw9XSwK-UT5Ka3HQ,bellwoods-brewery-toronto,Bellwoods Brewery,https://s3-media1.fl.yelpcdn.com/bphoto/K483_o2iEXQ05wMvicak0A/o.jpg,False,https://www.yelp.com/biz/bellwoods-brewery-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,353,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,[],$$,+14165354586,+1 416-535-4586,910.6721739630526,43.64713,-79.42015,124-126 Ossington Avenue,,,Toronto,M6J 1R5,CA,ON,"['124-126 Ossington Avenue', 'Toronto, ON M6J 1R5', 'Canada']"
1732,xm2awkRbeer_bfKELPjipw,something-in-the-water-toronto,Something in the Water,https://s3-media4.fl.yelpcdn.com/bphoto/xfOpCn7_lGpZ48adWj8fpw/o.jpg,False,https://www.yelp.com/biz/something-in-the-water-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,5,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}]",5.0,[],,+14165701866,+1 416-570-1866,638.0262282248067,43.6384946,-79.417138843134,151 E Liberty Street,,,Toronto,M6K 3K4,CA,ON,"['151 E Liberty Street', 'Toronto, ON M6K 3K4', 'Canada']"
1733,TvD-vxq0zYmXiVTkeHnO9A,stackt-belgian-moon-brewery-toronto,Stackt Belgian Moon Brewery,https://s3-media4.fl.yelpcdn.com/bphoto/I1cO1tXMiir7vuuUZtls6g/o.jpg,False,https://www.yelp.com/biz/stackt-belgian-moon-brewery-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,17,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.0,[],,,,653.8560294051706,43.6405555564419,-79.4033187255263,28 Bathurst Street,,,Toronto,M5V 0C6,CA,ON,"['28 Bathurst Street', 'Toronto, ON M5V 0C6', 'Canada']"
1734,t_OE7pddZoutbRtq1Pd6bg,liberty-commons-at-big-rock-brewery-toronto,Liberty Commons at Big Rock Brewery,https://s3-media2.fl.yelpcdn.com/bphoto/mmTRwz4aoIVma56BC6Qrow/o.jpg,False,https://www.yelp.com/biz/liberty-commons-at-big-rock-brewery-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,70,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.0,[],$$,+14163049465,+1 416-304-9465,915.390120096017,43.6383296,-79.4211346,42 Liberty Street,,,Toronto,M6K 3E7,CA,ON,"['42 Liberty Street', 'Toronto, ON M6K 3E7', 'Canada']"
1735,6cz8xLR64Iuzpa4NNcFHqg,king-rustic-toronto-2,King Rustic,https://s3-media1.fl.yelpcdn.com/bphoto/4PJU8ROr1pmxp-AGl9oMmw/o.jpg,False,https://www.yelp.com/biz/king-rustic-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,64,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],$$,+14167925910,+1 416-792-5910,93.39505847252013,43.6418019534315,-79.4121160358191,905 King Street W,,,Toronto,M5V 1P5,CA,ON,"['905 King Street W', 'Toronto, ON M5V 1P5', 'Canada']"
1736,LYb2yOaVk4Ka_N4qt0gFsQ,northern-maverick-brewing-toronto,Northern Maverick Brewing,https://s3-media4.fl.yelpcdn.com/bphoto/VW-z0J8eG_ihPC_7LfEGpA/o.jpg,False,https://www.yelp.com/biz/northern-maverick-brewing-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,129,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}]",3.5,[],$$,+14165404030,+1 416-540-4030,734.1575733325075,43.6450941,-79.4029665,115 Bathurst Street,,,Toronto,M5V 2R1,CA,ON,"['115 Bathurst Street', 'Toronto, ON M5V 2R1', 'Canada']"
1737,h_4dPV9M9aYaBliH1Eoeeg,wvrst-toronto,Wvrst,https://s3-media1.fl.yelpcdn.com/bphoto/c9Scd6KND4JP_qU_9qJFHg/o.jpg,False,https://www.yelp.com/biz/wvrst-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,833,"[{'alias': 'german', 'title': 'German'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,[],$$,+14167037775,+1 416-703-7775,841.230370836024,43.64418555054,-79.401014855291,609 King Street W,,,Toronto,M5V 1M5,CA,ON,"['609 King Street W', 'Toronto, ON M5V 1M5', 'Canada']"
1738,bYpvggRwXGo633zikMOANw,communists-daughter-toronto,Communist's Daughter,https://s3-media3.fl.yelpcdn.com/bphoto/Dr5etfSToWp8Gp-f7mUctA/o.jpg,False,https://www.yelp.com/biz/communists-daughter-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,106,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,[],$,+16474350103,+1 647-435-0103,1119.2078734058498,43.6492099,-79.42103,1149 Dundas Street W,,,Toronto,M6J 1X3,CA,ON,"['1149 Dundas Street W', 'Toronto, ON M6J 1X3', 'Canada']"
1739,FML0YqZ7dLBBC3Suap4_4Q,416-snack-bar-toronto,416 Snack Bar,https://s3-media3.fl.yelpcdn.com/bphoto/9VTuvJsG9S1gEPyr-DQddg/o.jpg,False,https://www.yelp.com/biz/416-snack-bar-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,344,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,[],$$,+14163649320,+1 416-364-9320,830.7915885003982,43.64755,-79.40385,181 Bathurst Street,,,Toronto,M5T 2R7,CA,ON,"['181 Bathurst Street', 'Toronto, ON M5T 2R7', 'Canada']"
1740,FCMRBcvrwN01eT6WRaTC6A,the-craft-brasserie-and-grille-toronto,The Craft Brasserie & Grille,https://s3-media2.fl.yelpcdn.com/bphoto/ncGF9so1ln42VScGhF2S5w/o.jpg,False,https://www.yelp.com/biz/the-craft-brasserie-and-grille-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,179,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,[],$$,+14165352337,+1 416-535-2337,841.5957065322679,43.6394076328957,-79.4208196351823,107 Atlantic Avenue,Suite 100,,Toronto,M6K 1Y2,CA,ON,"['107 Atlantic Avenue', 'Suite 100', 'Toronto, ON M6K 1Y2', 'Canada']"
1741,sXg2NCfiCqK_X_4R5NK_jQ,barchef-toronto,BarChef,https://s3-media2.fl.yelpcdn.com/bphoto/0r5tHC5rVdva_lQPy38xWA/o.jpg,False,https://www.yelp.com/biz/barchef-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,425,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],$$$,+14168684800,+1 416-868-4800,1104.501492037808,43.6482201,-79.4001694,472 Queen Street W,,,Toronto,M5V 2B2,CA,ON,"['472 Queen Street W', 'Toronto, ON M5V 2B2', 'Canada']"
1742,c78Pat78fVUBFPXYeVvbaQ,oddseoul-toronto-2,Oddseoul,https://s3-media2.fl.yelpcdn.com/bphoto/9zgOBz9nQMNZRUpcGevyLg/o.jpg,False,https://www.yelp.com/biz/oddseoul-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,329,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,[],$$,,,822.0605148798523,43.64617,-79.41973,90 Ossington Avenue,,,Toronto,M6J 2Z4,CA,ON,"['90 Ossington Avenue', 'Toronto, ON M6J 2Z4', 'Canada']"
1743,_5izyrn1qV0uyec65UsdIA,local-public-eatery-liberty-village-toronto,LOCAL Public Eatery - Liberty Village,https://s3-media3.fl.yelpcdn.com/bphoto/b4nXM2CTjh8ZbsZKowkawA/o.jpg,False,https://www.yelp.com/biz/local-public-eatery-liberty-village-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,308,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,[],$$,+14169018351,+1 416-901-8351,774.0638891991247,43.6384689262493,-79.4192124903202,171 E Liberty Street,Unit 100,,Toronto,M6K 3P6,CA,ON,"['171 E Liberty Street', 'Unit 100', 'Toronto, ON M6K 3P6', 'Canada']"
1744,byVmQiGVTyLrG_74OFJ7eg,get-well-toronto,Get Well,https://s3-media2.fl.yelpcdn.com/bphoto/rrgEHxo27rAnGQcv_QaqlA/o.jpg,False,https://www.yelp.com/biz/get-well-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,104,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,[],$$,+16473512337,+1 647-351-2337,1181.5115704583397,43.6491508,-79.4219437,1181 Dundas Street W,,,Toronto,M6J 1X4,CA,ON,"['1181 Dundas Street W', 'Toronto, ON M6J 1X4', 'Canada']"
1745,q7MorRPzU_J-iekeDKUKgw,reposado-bar-and-lounge-toronto-2,Reposado Bar & Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/RIb_EOV4VqMF8aQ240MolQ/o.jpg,False,https://www.yelp.com/biz/reposado-bar-and-lounge-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,147,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.0,[],$$,+14165326474,+1 416-532-6474,921.5850767431399,43.6472993,-79.4201635,136 Ossington Avenue,,,Toronto,M6J 2Z5,CA,ON,"['136 Ossington Avenue', 'Toronto, ON M6J 2Z5', 'Canada']"
1746,J4_q5iMukg-UnnLnT6ZwAA,northern-belle-toronto,Northern Belle,https://s3-media3.fl.yelpcdn.com/bphoto/wKTT77ccgAX8PMH0IGgosw/o.jpg,False,https://www.yelp.com/biz/northern-belle-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,37,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],$$,+14168238969,+1 416-823-8969,960.6286360543252,43.65081,-79.41258,913 Dundas Street W,,,Toronto,M6J 1W1,CA,ON,"['913 Dundas Street W', 'Toronto, ON M6J 1W1', 'Canada']"
1747,zzUj3ej4vm_DtvRxNvWDEw,wheat-sheaf-tavern-toronto,Wheat Sheaf Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/Z4F5plZZfgpbKHctqx44tw/o.jpg,False,https://www.yelp.com/biz/wheat-sheaf-tavern-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,135,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.0,[],$$,+14165049912,+1 416-504-9912,686.8636296484326,43.6437152935501,-79.4028282165527,667 King Street W,,,Toronto,M5V 1M9,CA,ON,"['667 King Street W', 'Toronto, ON M5V 1M9', 'Canada']"
1748,YGKZt7F7a7EF5b360moVig,corks-beer-and-wine-bars-toronto-3,Corks Beer & Wine Bars,https://s3-media3.fl.yelpcdn.com/bphoto/VAq_kNBBcOc-MrGXE48pfw/o.jpg,False,https://www.yelp.com/biz/corks-beer-and-wine-bars-toronto-3?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,1,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.0,[],,,,926.0000821375169,43.64008,-79.42332,1100 King Street W,,,Toronto,M6K 1E6,CA,ON,"['1100 King Street W', 'Toronto, ON M6K 1E6', 'Canada']"
1749,KMWaFPLvtY-TCOoqMmkoyQ,sweaty-bettys-toronto,Sweaty Betty's,https://s3-media2.fl.yelpcdn.com/bphoto/fXSPNcny5XJzilO0OTWfYw/o.jpg,False,https://www.yelp.com/biz/sweaty-bettys-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,85,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,[],$$,+14165356861,+1 416-535-6861,670.0211459744069,43.64459,-79.41862,13 Ossington Avenue,,,Toronto,M6J 2Y8,CA,ON,"['13 Ossington Avenue', 'Toronto, ON M6J 2Y8', 'Canada']"
1750,Tog0HbYrPuE6fKE8wrsCxA,toronto-winter-brewfest-toronto,Toronto Winter Brewfest,https://s3-media1.fl.yelpcdn.com/bphoto/PifXRMVWvQEiYZbMteS7MA/o.jpg,False,https://www.yelp.com/biz/toronto-winter-brewfest-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,2,"[{'alias': 'festivals', 'title': 'Festivals'}]",2.0,[],,+16476605845,+1 647-660-5845,801.2075455613581,43.63453,-79.41251,Enercare Centre,100 Princes' Boulevard,,Toronto,M6K 3C3,CA,ON,"['Enercare Centre', ""100 Princes' Boulevard"", 'Toronto, ON M6K 3C3', 'Canada']"
1751,QgEU46HyDmnPI3GQPBCH9Q,kensington-brewing-company-toronto,Kensington Brewing Company,https://s3-media4.fl.yelpcdn.com/bphoto/Cfv5mHnehw-aiaqPX6EVWQ/o.jpg,False,https://www.yelp.com/biz/kensington-brewing-company-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,47,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.5,[],$,+16473529904,+1 647-352-9904,1027.7603981386726,43.65648,-79.4027046,299 Augusta Avenue,,,Toronto,M5T 2M2,CA,ON,"['299 Augusta Avenue', 'Toronto, ON M5T 2M2', 'Canada']"
1752,WsxqiWpQL42U4SoQuCctBw,crafty-coyote-toronto,Crafty Coyote,https://s3-media3.fl.yelpcdn.com/bphoto/vMkJMuciyhSJoAmHVpuiLQ/o.jpg,False,https://www.yelp.com/biz/crafty-coyote-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,70,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,[],$$,+16477482338,+1 647-748-2338,236.61457482211088,43.66551519348442,-79.40873502042707,511 Bloor Street W,,,Toronto,M5S 1Y4,CA,ON,"['511 Bloor Street W', 'Toronto, ON M5S 1Y4', 'Canada']"
1753,47wBHgBwQ8_70sjmXow_1g,her-fathers-cider-bar-and-kitchen-toronto,Her Father's Cider Bar & Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/1ElufiJeX8BzW-oSEqffpQ/o.jpg,False,https://www.yelp.com/biz/her-fathers-cider-bar-and-kitchen-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,192,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,[],$$,+16473477747,+1 647-347-7747,504.98885367769805,43.66232,-79.40453,119 Harbord Street,,,Toronto,M5S 1G7,CA,ON,"['119 Harbord Street', 'Toronto, ON M5S 1G7', 'Canada']"
1754,0ExE0tVCsPDMnNdvip1Kzg,pour-boy-toronto-5,Pour Boy,https://s3-media2.fl.yelpcdn.com/bphoto/1s-cgsR6xKaoe9VeZZtjrQ/o.jpg,False,https://www.yelp.com/biz/pour-boy-toronto-5?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,64,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,[],$,+16473437969,+1 647-343-7969,465.81421090614515,43.66434,-79.41621,666 Manning Avenue,,,Toronto,M6G 2W4,CA,ON,"['666 Manning Avenue', 'Toronto, ON M6G 2W4', 'Canada']"
1755,BN7KeClLq8DR-crgAImpcQ,trinity-common-toronto,Trinity Common,https://s3-media4.fl.yelpcdn.com/bphoto/rOp-XvxL21JC8QNfVdHNEg/o.jpg,False,https://www.yelp.com/biz/trinity-common-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,97,"[{'alias': 'bars', 'title': 'Bars'}]",3.0,[],$$,+16473463030,+1 647-346-3030,986.862552778735,43.6567508787794,-79.4030518457294,303 Augusta Avenue,,,Toronto,M5T 2M2,CA,ON,"['303 Augusta Avenue', 'Toronto, ON M5T 2M2', 'Canada']"
1756,gtcsOodbmk4E0TulYHnlHA,northwood-toronto,Northwood,https://s3-media3.fl.yelpcdn.com/bphoto/5TXO6w8atCSdTVU94iAh7g/o.jpg,False,https://www.yelp.com/biz/northwood-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,122,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],$$,,,945.5985043993784,43.66248,-79.42204,815 W Bloor Street,,,Toronto,M6G 1M1,CA,ON,"['815 W Bloor Street', 'Toronto, ON M6G 1M1', 'Canada']"
1757,kaW97gZXyGMdkedZNdQuew,harbord-house-toronto,Harbord House,https://s3-media4.fl.yelpcdn.com/bphoto/cT6cjece_p9olJoAih72MA/o.jpg,False,https://www.yelp.com/biz/harbord-house-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,112,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.5,[],$$,+14169229191,+1 416-922-9191,499.7979675986801,43.66284306860238,-79.40442251238142,124 Harbord Street,,,Toronto,M5S 1H2,CA,ON,"['124 Harbord Street', 'Toronto, ON M5S 1H2', 'Canada']"
1758,2Di7Tm9GgDPXefC6vGjvpA,birreria-volo-toronto-2,Birreria Volo,https://s3-media2.fl.yelpcdn.com/bphoto/V1J72WNEqHPlYRQNABZa_Q/o.jpg,False,https://www.yelp.com/biz/birreria-volo-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,37,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,[],$$,+14165317373,+1 416-531-7373,999.5744204362859,43.65531,-79.41461,612 College Street,,,Toronto,M6G 1B4,CA,ON,"['612 College Street', 'Toronto, ON M6G 1B4', 'Canada']"
1759,-VGok4XcfuUpQ_3JTB-zpQ,cloak-and-dagger-irish-pub-toronto,Cloak & Dagger Irish Pub,https://s3-media2.fl.yelpcdn.com/bphoto/xfKUrIxLms1Wh5s80J8r3g/o.jpg,False,https://www.yelp.com/biz/cloak-and-dagger-irish-pub-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,39,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,[],$$,+16474360228,+1 647-436-0228,832.9872754812367,43.65714,-79.40571,394 College Street,,,Toronto,M5T 1S7,CA,ON,"['394 College Street', 'Toronto, ON M5T 1S7', 'Canada']"
1760,F2PcvHf7G8QwCDSJ1-7fFQ,paupers-pub-toronto,Paupers Pub,https://s3-media2.fl.yelpcdn.com/bphoto/21sNqAEN7I98yOWRah3IRA/o.jpg,False,https://www.yelp.com/biz/paupers-pub-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,163,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,[],$$,+14165301331,+1 416-530-1331,154.55371405166062,43.66515,-79.41004,539 Bloor Street W,,,Toronto,M5S 1Y6,CA,ON,"['539 Bloor Street W', 'Toronto, ON M5S 1Y6', 'Canada']"
1761,Ibp4hEKSE8JaX9OvfEiFqg,ottos-berlin-döner-toronto-2,Otto's Berlin Döner,https://s3-media1.fl.yelpcdn.com/bphoto/wBci_-8jtL-XMDOj0bMcuA/o.jpg,False,https://www.yelp.com/biz/ottos-berlin-d%C3%B6ner-toronto-2?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,276,"[{'alias': 'german', 'title': 'German'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,[],$$,+16473477713,+1 647-347-7713,1030.46941854115,43.6563397,-79.4029066,256 Augusta Avenue,,,Toronto,M5T 2L9,CA,ON,"['256 Augusta Avenue', 'Toronto, ON M5T 2L9', 'Canada']"
1762,LkfHWBf0V4joCAWV7hLU3A,lcbo-chinatown-toronto,LCBO - Chinatown,https://s3-media3.fl.yelpcdn.com/bphoto/2QsbEtkjkXhGJr3ZpcYlyg/o.jpg,False,https://www.yelp.com/biz/lcbo-chinatown-toronto?adjust_creative=jxe0l4HW-9hSKcdBti6G6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=jxe0l4HW-9hSKcdBti6G6A,13,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",2.5,[],$$,+14165970145,+1 416-597-0145,1363.80506598784,43.65485,-79.39828,335 Spadina Ave,,,Toronto,M5T 2E9,CA,ON,"['335 Spadina Ave', 'Toronto, ON M5T 2E9', 'Canada']"
